province,year,driver.TSA,Driver.TNA,sahel_rainfall,QBO,NAO,gmsst,EA,AMM_sst,Driver.NTA,AMO_sst,Driver.AO,PDO,PRCPTOT,R10mm,R1mm,R20mm,R5mm,R95pTOT,R99pTOT,RX1day,RX5day,SDII,CWD,CDD,TNn,TNx,TXx,TXn,Chirts_Tmax_Temp,Chirts_Tmin_Temp,ERA5_Pressure,ERA5_wins,chirps_Prec,ERA5_soil_moisture,NDVI,sorgho
Banwa,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,577.05577,20,53,9,37,116.8764182,0,54.99238205,30.69030692,10.88784472,8,14,21.98788551,25.36901405,35.83041349,26.77799023,31.4035291,23.83635306,101237.5242,2.246987821,806.904122,0.316909002,0.165106778,826.8074328
Yatenga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,510.9337676,22,60,2,41,0,0,43.61312103,21.75441491,8.515562793,8,8,22.8022735,26.56020371,38.57331861,29.27728107,32.67728594,24.54354128,101165.009,2.341078509,673.3996962,0.193305875,0.084452277,1020
Bazega,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,539.5324176,21,42,7,37,80.82348553,40.57210354,67.55416107,40.57210354,12.84600994,6,16,22.95424964,26.58695389,35.77829936,28.92567885,31.83354112,24.48838687,101208.5091,2.290536886,741.6526071,0.292633142,0.284882225,879.6358573
Zondoma,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,560.2378039,23,58,6,44,25.89704546,0,44.60643768,25.89704546,9.65927248,8,6,22.80415266,26.48396549,37.07054484,28.90601576,32.09987246,24.371347,101184.6983,2.199880706,752.8496982,0.218079681,0.107450862,1066.666667
Bazega,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,596.8173125,24,46,9,32,148.5116118,87.78957329,67.24066925,46.25815629,12.9742894,6,10,23.04593739,26.14742571,35.23448109,27.50879675,31.77547746,24.57937521,101219.2906,2.459928415,815.2587034,0.2945677,0.283892313,1122.894334
Bazega,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,512.3160114,21,55,4,39,0,0,43.65422058,27.29552965,9.314836571,7,8,22.8129623,26.06490403,35.66579657,27.74925243,31.76273342,24.58058245,101200.0001,2.354557607,676.0540734,0.313471681,0.271700069,980.1142857
Ganzourgou,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,534.6874104,24,50,5,40,30.94516199,0,42.8055954,30.94516199,10.69374821,6,8,23.37003656,26.74847841,35.9355273,28.59242191,32.10550709,24.88491058,101202.125,2.220983087,762.0290966,0.37829658,0.10044979,1039.66525
Bazega,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,598.2828599,21,52,8,37,155.0946519,57.15068389,79.59307098,57.15068389,11.50543961,13,8,22.95153674,26.10287073,36.31404579,28.00353554,31.75119556,24.611723,101175.8057,2.315741116,798.4050331,0.311782671,0.307217648,720.4203921
Bazega,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,589.2165958,24,47,7,35,101.947481,42.29801614,51.48488617,42.29801614,12.53652332,6,10,22.28228616,26.00534678,35.6387845,26.21238612,31.54126491,24.01574363,101152.2205,2.305643327,792.2087745,0.330578422,0.292565304,1175.63001
Kourweogo,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,584.2556608,30,51,4,42,57.96936541,0,43.39895248,29.55590969,11.45599335,8,7,23.53926831,27.24587926,36.60994568,29.01218138,32.50287785,25.13510441,101199.5556,2.142667703,835.6315257,0.295918708,0.104683777,419.0315385
Bazega,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,719.9595991,30,54,14,40,164.5638523,0,53.55694962,36.64759091,13.33258517,9,10,22.51254081,26.15370985,36.06384144,27.59121497,32.0912551,24.27035736,101214.0051,2.231379323,967.023653,0.295735363,0.302522336,849.1612903
Oubritenga,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,551.2526421,22,56,4,40,30.07241341,0,41.91817093,31.2882026,9.84379718,11,7,23.59543385,27.17750669,36.84410586,29.17713849,32.6406308,25.14677308,101187.5856,2.147752325,811.4764599,0.31098483,0.092920196,827.3469388
Bazega,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,616.6687928,26,56,11,42,100.0997984,0,52.14627075,36.11515944,11.01194273,6,12,22.35143828,25.76527638,36.13403855,27.11152581,31.44339889,24.1370107,101152.4633,2.395012393,915.4239415,0.341226053,0.27119421,1082.823664
Bazega,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,529.616989,20,44,8,30,141.6458808,40.81823282,64.49251556,40.81823282,12.03674975,7,10,22.28941425,25.81878838,35.77988263,27.77814008,31.97552939,23.97585305,101184.2251,2.348138617,766.3623132,0.293723169,0.289926074,847.4394111
Oudalan,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,418.2228148,18,50,1,34,40.93833757,0,35.01340866,22.13795961,8.364456295,9,14,23.6025466,28.62074462,41.01474577,30.84530727,35.10030943,26.17302172,101081.464,3.366381692,513.6867876,0.206620564,0.070249616,880
Bazega,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,726.3235198,29,58,11,43,172.5457223,42.28928778,64.04480743,42.28928778,12.52281931,6,6,22.70714275,25.3991393,35.88264064,26.87341328,31.51760121,23.99843704,101249.2482,2.231463962,958.4066732,0.344151884,0.286750851,1296.524706
Bazega,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,571.94177,21,54,8,36,121.3655049,85.87438552,70.42230225,44.93485095,10.59151426,8,11,22.98112231,25.94317186,36.01820348,28.16626033,31.74570868,24.26513649,101211.3892,2.331628142,790.1288295,0.313237636,0.290254478,1214.075953
Seno,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,505.8369324,21,47,7,33,171.5365199,29.56325299,46.98715973,29.56325299,10.76248792,9,14,23.82969108,28.18290396,39.57932424,30.57663468,34.02114814,25.86838475,101120.7122,2.965746285,656.4945113,0.305064309,0.076036824,1037.530864
Bazega,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,632.3711733,26,58,6,45,75.98763592,45.36855293,58.51677322,45.36855293,10.90295126,9,7,22.80489732,26.32318793,36.39006196,27.49745699,31.86061597,24.62839971,101251.2326,2.401697722,874.5111564,0.313802945,0.126188064,1363
Soum,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,420.7145687,17,50,1,36,24.84460081,0,38.2923851,24.84460081,8.414291373,9,9,23.38679728,27.78559096,39.75761492,30.16840145,33.88347457,25.56412355,101117.4129,3.011784031,565.7750151,0.247529561,0.067870889,754.375
Bazega,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,692.5573445,29,61,10,40,129.3029636,0,54.04404831,35.43944438,11.35339909,9,7,23.148792,26.50748556,37.0235159,28.06285555,31.87722709,24.57946429,101230.6519,2.154313125,889.7003331,0.34531369,0.120232706,1006.395061
Bazega,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,695.3169444,32,54,8,48,104.1750536,0,55.76301956,35.89990859,12.87623971,9,13,22.42760367,26.10263963,35.27180559,27.27232781,31.73272514,24.42962347,101233.9964,2.217737947,921.2412979,0.355385101,0.126173276,1160.745411
Yagha,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,562.7782278,19,50,9,37,188.9168309,0,49.22392654,29.44272352,11.25556456,6,15,23.67498961,27.85302828,38.87768166,29.88392963,33.73580563,25.61184539,101134.3689,2.616308341,727.126921,0.263964236,0.08395873,868.2051282
Bougouriba,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,712.0827564,30,63,10,42,101.0511556,0,64.12535858,35.1478331,11.3029009,9,11,22.35308127,25.04614198,34.31751102,27.06263931,30.23048766,23.50607063,101259.6969,2.190454774,1090.247621,0.36359372,0.213356509,1345.714286
Bougouriba,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,524.7301734,26,52,4,35,30.47678034,0,40.09963226,30.47678034,10.09096487,9,10,21.54260425,24.48810189,33.73787069,27.16404794,30.06576589,22.95082929,101246.4013,2.205060599,850.740217,0.308904594,0.325825726,1781.438657
Bougouriba,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,530.9715468,16,47,8,32,131.2270184,63.65097706,74.43455505,63.65097706,11.29726695,6,16,22.41827362,25.02594752,34.09729044,26.88098021,30.5502201,23.77205438,101261.7082,2.367100247,834.9489446,0.33755477,0.339665396,1218.705839
Ioba,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,691.8440276,29,58,8,43,109.9685105,0,54.5083847,38.5483178,11.9283453,9,8,22.47261232,25.29610038,34.64096707,26.98047405,30.38254939,23.65527897,101248.5006,2.162861824,1035.541972,0.362874557,0.161508283,879
Bougouriba,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,639.3490692,24,57,8,46,70.67761914,0,70.43078613,39.45772642,11.21665034,9,6,22.17589731,24.59974453,34.16767402,26.7667705,30.42441046,23.38721482,101239.9004,2.322545201,1046.870888,0.335724079,0.310471057,975.6444444
Bougouriba,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,583.8308695,21,56,8,42,60.78741511,0,59.21104813,30.61437333,10.42555124,7,11,22.351689,25.09279963,34.19039552,26.99733471,30.34467381,23.57950957,101211.1197,2.418346552,865.046513,0.336166468,0.34233335,1500.851198
Noumbiel,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,728.694058,32,55,9,44,192.3789543,96.68272831,71.92017365,53.96638224,13.24898287,8,12,22.28989625,24.59741452,33.31582432,26.73983503,29.90276862,23.43557975,101288.7154,2.284243751,1182.733733,0.390482025,0.253683293,616.6666667
Bougouriba,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,740.4446951,27,56,11,41,177.0367087,102.3629764,72.25415039,59.28706058,13.2222267,8,9,21.84534871,24.92577725,34.52232858,26.74698118,30.20526787,23.14284216,101184.3522,2.307616631,980.3055899,0.346080067,0.33037582,907.3820848
Bougouriba,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,623.273052,25,50,10,40,161.2239314,0,52.66256714,34.49412732,12.46546104,8,7,21.71022876,24.72742409,33.87110566,26.52535023,30.2637476,23.10677746,101253.4147,2.168818498,950.4565533,0.331513833,0.347515782,1227.368421
Poni,2003,0.296666667,0.093333333,63.66666667,-13.3,-0.013333333,0.736666667,0.416666667,-1.136666667,0.02,0.133,0.245666667,0.916666667,744.1935864,31,59,14,42,206.8766815,40.76484284,75.13336945,40.76484284,12.61345062,9,7,22.22355762,24.75734596,33.61402536,26.71786214,29.94472247,23.42158173,101282.1619,2.273165145,1179.738717,0.396633192,0.239185725,952.9411765
Bougouriba,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,743.1184072,27,47,13,38,253.5966032,145.4334867,71.58217621,51.67260311,15.81102994,7,7,21.52549234,24.5901523,34.93335893,25.95662942,30.19840618,23.16386097,101183.5062,2.393954231,1116.404085,0.372180686,0.321256772,1071.733333
Bougouriba,2011,0.33,0.443333333,-34,8.21,0.52,0.76,-0.206666667,0.996666667,0.346666667,0.127666667,0.460666667,-0.493333333,522.8710372,23,51,4,35,0,0,38.28680038,27.22153813,10.25237328,5,7,21.75050206,24.72925339,33.68079098,26.02606929,30.51171296,23.22045846,101219.0302,2.250723146,887.3803464,0.329231617,0.347053105,821.3913043
Bougouriba,2012,-0.11,0.076666667,41,-21.85,-0.89,0.883333333,-0.683333333,-0.533333333,0.016666667,0.168333333,-0.179666667,-0.8,696.4174,26,57,12,40,89.37779406,48.12361921,60.86130905,48.12361921,12.21784912,6,5,21.68046666,23.89264227,33.7753133,26.40238959,30.08838355,22.86063565,101282.9966,2.253699263,1072.119695,0.341226706,0.316873567,1444.444444
Bougouriba,2013,0.37,0.496666667,-13.66666667,11.47,0.67,0.803333333,-1.586666667,2.066666667,0.41,0.081333333,0.455,-0.286666667,653.918568,31,52,11,39,64.38745402,0,68.89076233,32.21855149,12.57535708,8,12,21.93569995,24.47130675,35.31974242,26.5531025,30.25665312,23.03657235,101245.131,2.313164818,969.826544,0.319951227,0.343808253,921.2262505
Kossi,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,472.6435462,16,53,4,32,67.13283715,0,52.54792786,37.8311211,8.917802758,7,11,22.41278152,26.15989556,37.9375954,28.66852109,32.43141079,24.0829963,101171.7324,2.174653818,622.0704382,0.283159122,0.273199343,1178.089499
Bougouriba,2014,0.393333333,-0.106666667,133.6666667,-3.213333333,-0.426666667,0.95,-0.063333333,-3.923333333,-0.066666667,-0.024333333,0.309666667,1.25,636.6864365,28,51,11,40,32.8587911,0,44.48984528,32.8587911,12.48404778,8,9,21.81665157,24.7313305,34.42930653,26.85135609,30.59379928,23.39767068,101286.705,2.302596305,1064.337659,0.320989853,0.189741,1245
Mouhoun,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,458.6523205,21,47,3,34,35.12379366,35.12379366,48.07692337,35.12379366,9.758560012,7,11,21.8705012,25.39312787,36.30290951,28.04679756,31.3674486,23.55889621,101202.4533,2.228702705,642.8477773,0.31935119,0.302192756,1093.901549
Bougouriba,2015,0.4,-0.076666667,-81,-11.51,0.356666667,0.893333333,-0.386666667,-4.62,-0.086666667,-0.013,0.802,1.393333333,913.9444377,40,60,16,47,258.5690291,45.48476115,70.9793396,45.48476115,15.2324073,9,7,22.11418743,25.05229225,35.1928297,26.94635313,30.65372535,23.49998596,101258.5928,2.207559484,1190.734656,0.337882884,0.207392223,1005.116298
Nayala,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,457.2778376,17,49,5,36,32.90929546,32.90929546,46.07568741,32.90929546,9.332200768,7,8,21.89680427,25.52987877,38.06286514,28.63086392,31.92449252,23.74219448,101178.5136,2.161401509,610.1290736,0.25050594,0.290512944,837.3195055
Bougouriba,2016,0.473333333,0.363333333,64.66666667,2.29,-0.18,1.206666667,-1.446666667,-0.53,0.296666667,0.296,-0.258333333,2.333333333,699.0625137,27,61,8,43,139.5950626,97.09925318,71.62088013,49.46875896,11.46004121,8,9,21.95471958,25.09745701,34.78898783,26.12836815,30.48822493,23.49129319,101262.2817,2.205581347,1055.275783,0.334750744,0.207061464,1185.873497
Sourou,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,395.6147856,12,46,3,28,61.17135675,35.71700144,46.0451889,35.71700144,8.600321425,6,9,22.11921196,26.10839216,39.29523958,29.44170272,32.81455881,24.10568423,101154.257,2.234407346,535.2659957,0.231403581,0.28552431,754.3551315
Comoe,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,511.17678,22,55,4,35,32.31067309,0,44.89291382,32.31067309,9.294123273,8,10,21.2981342,24.00852672,33.08685944,27.2880462,29.96093022,22.75873597,101273.9431,2.079120105,914.903927,0.364891192,0.315057394,950.4636796
Boulgou,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,556.3757924,21,57,4,40,44.02161054,44.02161054,59.94003296,44.02161054,9.760978814,10,9,23.14242952,26.93935279,35.1719677,28.55799688,31.54149963,24.73816452,101206.8686,2.348042777,821.4247245,0.362029279,0.274898003,1204.594366
Leraba,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,583.5988947,31,50,3,41,0,0,42.91578674,24.36180702,11.67197789,7,8,21.55490847,24.31485067,33.83852914,27.03721722,30.20351926,22.93697898,101295.7567,1.936769102,958.8168626,0.355065448,0.30834095,1105.222935
Boulgou,2005,-0.01,0.913333333,61.66666667,-14.10666667,-0.44,0.81,-0.32,4.65,0.726666667,0.292,-0.397333333,1.353333333,582.4021262,24,47,11,34,96.60102743,0,55.53160095,35.08425676,12.3915346,4,12,23.3165141,26.21077964,35.02256678,27.64594622,31.59948439,24.74861317,101219.089,2.493209138,862.157991,0.369469501,0.279948455,1251.816517
Boulgou,2006,0.32,0.453333333,-22.66666667,8.943333333,0.446666667,0.666666667,-0.953333333,0.733333333,0.316666667,0.267333333,0.455,0.64,539.5873706,18,59,4,41,0,0,40.38294983,25.05911669,9.145548655,7,9,23.2159498,26.42241308,34.92947604,27.96893229,31.39202935,24.68411177,101198.5348,2.360473612,796.1985725,0.383267631,0.269783672,2220.25
Koulpelogo,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,607.6617519,24,58,8,42,38.28231592,0,59.22344971,38.28231592,10.47692676,9,8,23.01032022,26.79510208,35.3099389,27.97390127,31.4182733,24.6500737,101209.5411,2.437157815,909.8719958,0.374493174,0.278340609,1210.927284
Boulgou,2007,0.316666667,0.256666667,-56,-13.52333333,-0.103333333,0.903333333,0.556666667,0.103333333,0.18,0.107,0.294333333,0.05,688.2986475,26,55,11,34,253.6550692,96.39417432,76.72549438,56.87801298,12.51452086,10,8,23.0875852,26.19814327,35.67606398,27.74874815,31.51601936,24.6579444,101174.2358,2.358393008,906.4746316,0.39169106,0.293439891,879.6869389
Kouritenga,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,477.0365875,18,49,6,31,33.02451053,0,45.58939362,33.02451053,9.735440562,7,13,23.0381754,27.17576445,36.06502496,28.75217206,32.17042122,24.88324556,101193.8277,2.362753409,692.4313019,0.299448504,0.232390121,1371.428571
Boulgou,2008,0.72,0.253333333,70,10.47,-1.316666667,0.626666667,0.13,-1.033333333,0.093333333,0.144666667,-0.583333333,-1.41,614.2500964,26,49,9,35,164.0203132,39.4324182,66.9085083,39.4324182,12.53571625,7,8,22.77174687,25.94558147,36.10979135,26.30434991,31.32525697,24.13200995,101148.7504,2.309389945,851.3879081,0.389354184,0.293625228,1222.464792
Namentenga,2004,-0.153333333,0.3,1.333333333,11.72666667,0.25,0.64,0.24,1.613333333,0.15,0.085,-0.246333333,0.496666667,380.9981336,15,42,5,25,53.92210577,0,41.92077255,27.95654917,9.071384133,6,10,22.9246305,27.43914441,38.68900292,29.22647126,33.47732209,24.96258407,101133.0895,2.593531201,493.7572767,0.193271948,0.212180177,978.1747859
Boulgou,2009,0.633333333,-0.163333333,-18.66666667,1.733333333,0.113333333,0.826666667,0.9,-4.306666667,-0.213333333,-0.036,0.272,-0.946666667,631.4067743,23,58,8,44,102.0041704,0,54.81549072,35.29904493,10.88632369,11,10,22.46555415,26.13181617,35.00711663,27.35920121,31.73929533,24.41440797,101208.8652,2.267056384,947.9445934,0.377675434,0.290585659,924.7797191
Boulgou,2010,0.716666667,1.286666667,79.66666667,-24.96666667,-0.926666667,0.97,-1.543333333,5.193333333,1,0.431666667,-0.402333333,0.393333333,645.4077845,28,56,7,39,104.6264909,41.05440077,61.53611755,41.05440077,11.52513901,9,8,22.18013803,25.68444551,35.71246818,26.64862167,31.03337902,24.1314567,101151.8127,2.42243842,1007.382277,0.405820296,0.270640986,1464.376268
